40,0,0.5
40,2.12132034355964,0.478786796564404
40,4.24264068711929,0.457573593128807
40,6.36396103067893,0.436360389693211
40,9.36396103067893,0.436360389693211
40,12.3639610306789,0.436360389693211
40,15.3639610306789,0.436360389693211
40,18.3639610306789,0.436360389693211
37,18.3639610306789,0.436360389693211
34,18.3639610306789,0.436360389693211
34,21.3639610306789,0.436360389693211
31,21.3639610306789,0.436360389693211
28,21.3639610306789,0.436360389693211
25,21.3639610306789,0.436360389693211
22,21.3639610306789,0.436360389693211
22,24.3639610306789,0.436360389693211
22,27.3639610306789,0.436360389693211
19,27.3639610306789,0.436360389693211
16,27.3639610306789,0.436360389693211
13,27.3639610306789,0.436360389693211
10,27.3639610306789,0.436360389693211
7,27.3639610306789,0.436360389693211
7,29.4852813742386,0.415147186257614
7,30.6333316713338,0.387430800282276
7,32.7546520148935,0.366217596846679
7,35.7546520148935,0.366217596846679
4,35.7546520148935,0.366217596846679
4,35.7546520148935,0.336217596846679
4,35.7546520148935,0.306217596846679
